tube,top,bottom,length,Na (ppb),NH4 (ppb),K (ppb),Mg (ppb),Ca (ppb),Cl (ppb),NO3 (ppb),SO4 (ppb)
2,40.45714286,40.48571429,0.028571429,94.8,94.8,3.03,12.67,4.35,144.6,33.83,49.8
2,40.48571429,40.51428571,0.028571429,26.6,26.6,1.77,6.59,3.28,68.81,35.48,58.01
2,40.51428571,40.54285714,0.028571429,10.06,10.06,1.49,1.58,1.59,38.38,50.58,70.21
2,40.54285714,40.57142857,0.028571429,27,27,6.05,11.15,5.18,149.39,22.17,59.54
2,40.57142857,40.6,0.028571429,127.31,127.31,7.93,25.26,8.36,290.83,21.09,87.12
2,40.6,40.62857143,0.028571429,172.01,172.01,6.06,9.82,8.03,307.34,25.13,32.04
2,40.62857143,40.65714286,0.028571429,109.18,109.18,4.74,12.92,8.27,210.03,37.08,42.35
2,40.65714286,40.68571429,0.028571429,75.87,75.87,3.5,15.91,13.74,148.96,41.18,46.57
2,40.68571429,40.71428571,0.028571429,74.53,74.53,2.91,13.51,4.72,130.35,50.52,44.01
2,40.71428571,40.74285714,0.028571429,33.51,33.51,2.27,8.66,2.69,71.72,57.21,49.97
2,40.74285714,40.77142857,0.028571429,82.79,82.79,4.73,24.35,2.83,154.34,47.64,101.47
2,40.77142857,40.8,0.028571429,242.17,242.17,6.27,19.11,10.23,366.08,53.15,79.71
2,40.8,40.82857143,0.028571429,24.58,24.58,7.22,10.25,3.77,72.18,60.14,29.43
2,40.82857143,40.85714286,0.028571429,109.07,109.07,3.78,9.57,5.43,159.01,52.05,36.44
2,40.85714286,40.88571429,0.028571429,36.16,36.16,2.81,8.47,6.1,72.01,55.94,28.28
2,40.88571429,40.91428571,0.028571429,56.76,56.76,3.84,8.7,4.81,93.06,50.03,51.06
2,40.91428571,40.94285714,0.028571429,45.75,45.75,3.4,7.53,3.8,81.1,48.36,97.93
2,40.94285714,40.97142857,0.028571429,65.68,65.68,4.41,13.04,4.31,108.26,46.17,86.37
2,40.97142857,41,0.028571429,190.9,190.9,171.8,14.33,29.93,303.62,39.59,67.1
2,41,41.02702703,0.027027027,98.32,98.32,7.59,11.61,38.17,155.93,39.19,47.54
2,41.02702703,41.05405405,0.027027027,21.43,21.43,2.21,4.1,14.46,50.76,46.43,29.4
2,41.05405405,41.08108108,0.027027027,65.86,65.86,194.02,5,24.25,92.97,42.96,44.36
2,41.08108108,41.10810811,0.027027027,26.45,26.45,3.05,3.42,8.01,50.91,36.35,57.34
2,41.10810811,41.13513514,0.027027027,37.91,37.91,2.76,4.15,4.76,70.93,30.37,80.44
2,41.13513514,41.16216216,0.027027027,52.68,52.68,2.74,7.79,5.09,78.03,37.95,56.07
2,41.16216216,41.18918919,0.027027027,71.49,71.49,3.08,10,4.6,111.91,28.2,38.53
2,41.18918919,41.21621622,0.027027027,47.46,47.46,3.35,7.92,5.99,83.25,27.29,34.95
2,41.21621622,41.24324324,0.027027027,25.46,25.46,2.08,4.69,3.8,48.01,37.97,39.46
2,41.24324324,41.27027027,0.027027027,3.35,3.35,1.32,0.79,2.05,21.13,50.9,67.07
2,41.27027027,41.2972973,0.027027027,5.94,5.94,1.56,0.74,1.58,27.21,57.99,101.43
2,41.2972973,41.32432432,0.027027027,34.91,34.91,5,4.81,5.86,79.14,52.78,95.69
2,41.32432432,41.35135135,0.027027027,181.26,181.26,7.19,22.19,12.87,253.17,44.83,73.32
2,41.35135135,41.37837838,0.027027027,265.46,265.46,9.95,15.89,13.22,427.39,49.21,57.2
2,41.37837838,41.40540541,0.027027027,258.19,258.19,8.99,14.23,15.86,384.91,48.39,54.52
2,41.40540541,41.43243243,0.027027027,54.66,54.66,8.03,17.86,10.08,164.1,36.82,49.94
2,41.43243243,41.45945946,0.027027027,0.99,0.99,1.39,19.24,3.79,42.68,65.05,59.44
2,41.45945946,41.48648649,0.027027027,7.2,7.2,1.5,2.65,2.29,27.1,65.33,57.21
2,41.48648649,41.51351351,0.027027027,22.77,22.77,1.97,2.55,2.88,40.03,54.76,67.33
2,41.51351351,41.54054054,0.027027027,29.53,29.53,2.05,4.07,15.69,52.79,63.04,43.35
2,41.54054054,41.56756757,0.027027027,48.58,48.58,2.71,10.73,6.44,79.75,62.01,38.3
2,41.56756757,41.59459459,0.027027027,114.85,114.85,4.59,13.23,8.75,191.64,48.07,48.55
2,41.59459459,41.62162162,0.027027027,155.95,155.95,6.28,18.5,9.35,247.18,42.02,68.56
2,41.62162162,41.64864865,0.027027027,180.61,180.61,6.56,16.34,8.38,272.2,47.37,56.13
2,41.64864865,41.67567568,0.027027027,186.63,186.63,6.05,16.61,9.22,274.6,52.73,61.99
2,41.67567568,41.7027027,0.027027027,61.55,61.55,1.82,16.3,6.85,98.25,45.28,88.37
2,41.7027027,41.72972973,0.027027027,14.74,14.74,0.11,2.19,2.83,25.73,60.03,77.14
2,41.72972973,41.75675676,0.027027027,12.16,12.16,1.49,0.68,2.01,23.69,60.87,102.77
2,41.75675676,41.78378378,0.027027027,20.32,20.32,3.63,1.12,5.07,38.18,52.28,122.85
2,41.78378378,41.81081081,0.027027027,39.45,39.45,1.84,3.16,3.69,56.15,37.48,125.88
2,41.81081081,41.83783784,0.027027027,136.66,136.66,4.66,25.22,11.94,193.7,22.67,176.18
2,41.83783784,41.86486486,0.027027027,97.85,97.85,5.44,13.47,8.39,166.48,24.78,49.75
2,41.86486486,41.89189189,0.027027027,86.76,86.76,3.11,9.55,7.65,133.69,32.89,33.91
2,41.89189189,41.91891892,0.027027027,123.93,123.93,2.71,9.91,8.28,165.24,32.45,40.58
2,41.91891892,41.94594595,0.027027027,52.25,52.25,1.21,7.16,5.56,72.34,36.67,26.19
2,41.94594595,41.97297297,0.027027027,70.49,70.49,2.37,10.56,5.06,98.17,37.77,53.6
2,41.97297297,42,0.027027027,50.82,50.82,3.45,7.36,11.46,62.65,47.93,76.44
2,42,42.02222222,0.022222222,75.33,75.33,3.36,30.38,7.79,125.03,29.4,117.5
2,42.02222222,42.04444444,0.022222222,143.02,143.02,4.73,23.37,8.59,248.8,21.16,63.84
2,42.04444444,42.06666667,0.022222222,205.95,205.95,7.01,18.06,12.18,325.51,21.32,47.8
2,42.06666667,42.08888889,0.022222222,180.17,180.17,5.65,15.01,13.37,298.2,22.26,42.71
2,42.08888889,42.11111111,0.022222222,120.89,120.89,3.22,12.88,8.06,199.22,26.72,33.97
2,42.11111111,42.13333333,0.022222222,50.18,50.18,1.45,15.71,3.86,91.61,34.18,43.41
2,42.13333333,42.15555556,0.022222222,54.16,54.16,1.18,17.71,4.94,62.37,50.2,65.37
2,42.15555556,42.17777778,0.022222222,76.16,76.16,1.81,9.64,5,89.83,35,92.28
2,42.17777778,42.2,0.022222222,94.9,94.9,2.98,11.12,5.31,132.65,18.43,124.5
2,42.2,42.22222222,0.022222222,101.87,101.87,3.41,23.87,5.6,162.73,21.23,100.89
2,42.22222222,42.24444444,0.022222222,136.86,136.86,3.63,10.91,8.33,189.31,25.87,42.4
2,42.24444444,42.26666667,0.022222222,54.19,54.19,2.03,7.65,7.11,74.24,34.03,25.31
2,42.26666667,42.28888889,0.022222222,26.86,26.86,1.1,5,5.99,38.48,39.96,20.25
2,42.28888889,42.31111111,0.022222222,66.16,66.16,1.09,6.45,4.36,94.97,26.41,26.58
2,42.31111111,42.33333333,0.022222222,77.11,77.11,1.34,7.98,3.58,118.61,24.31,30.93
2,42.33333333,42.35555556,0.022222222,59.82,59.82,2.04,11.52,5.32,95.27,26.9,55.96
2,42.35555556,42.37777778,0.022222222,51.72,51.72,1.04,7.19,3.02,71.62,31.42,95.55
2,42.37777778,42.4,0.022222222,35.72,35.72,0.72,5.26,6.21,65.53,26.73,63.49
2,42.4,42.42222222,0.022222222,58.54,58.54,1.5,8.28,3.95,87.82,38.33,60.19
2,42.42222222,42.44444444,0.022222222,19.49,19.49,1.03,2.4,2.51,27.98,58.94,22.02
2,42.44444444,42.46666667,0.022222222,39.2,39.2,1.29,4.64,3.28,45.82,57.48,33.24
2,42.46666667,42.48888889,0.022222222,30.02,30.02,1.42,2.81,3.13,42.48,57.55,40.14
2,42.48888889,42.51111111,0.022222222,72.62,72.62,1.54,8.56,3.28,89.6,43.01,95.31
2,42.51111111,42.53333333,0.022222222,34.26,34.26,1.56,3.21,2.08,66.91,39.24,58.28
2,42.53333333,42.55555556,0.022222222,190.09,190.09,5.78,25.8,15.7,249.39,27.42,163.23
2,42.55555556,42.57777778,0.022222222,171.78,171.78,4.48,22.79,17.65,253.13,35.19,87.03
2,42.57777778,42.6,0.022222222,92.2,92.2,4.05,13.68,9.13,127.89,34.2,47.26
2,42.6,42.62222222,0.022222222,31.44,31.44,1.35,9.61,6.2,57.79,35.77,30.51
2,42.62222222,42.64444444,0.022222222,96.81,96.81,3.37,7.63,7.29,140.36,28.47,32.87
2,42.64444444,42.66666667,0.022222222,84.91,84.91,2.76,7.88,4.98,123.33,26.03,33.5
2,42.66666667,42.68888889,0.022222222,61.93,61.93,1.48,17.89,3.49,74.36,37.47,86.91
2,42.68888889,42.71111111,0.022222222,29.06,29.06,0.49,3.88,1.52,35.43,32.75,66.85
2,42.71111111,42.73333333,0.022222222,65.86,65.86,2.03,6.44,7.13,81.79,34.1,92.24
2,42.73333333,42.75555556,0.022222222,112.44,112.44,2.74,16.24,6.4,139.16,25.92,113.37
2,42.75555556,42.77777778,0.022222222,79.87,79.87,1.78,13.49,5.58,106.4,30.95,57.7
2,42.77777778,42.8,0.022222222,86.57,86.57,2.23,8.4,8.5,122.93,20.98,42.85
2,42.8,42.82222222,0.022222222,52.72,52.72,1.34,8.2,4.03,78.15,22.12,37.12
2,42.82222222,42.84444444,0.022222222,48.82,48.82,0.68,7.05,3.76,66.39,23.66,33.19
2,42.84444444,42.86666667,0.022222222,77.98,77.98,1.24,9.11,9.87,107.72,13.28,48.95
2,42.86666667,42.88888889,0.022222222,57.75,57.75,1.46,7.78,5.12,66.08,18.97,80.53
2,42.88888889,42.91111111,0.022222222,30.58,30.58,1.25,2.87,3.72,33.3,23.76,79.78
2,42.91111111,42.93333333,0.022222222,43.81,43.81,1.17,2.36,3.62,32.11,22.94,97.13
2,42.93333333,42.95555556,0.022222222,13.34,13.34,0.49,0.38,1.47,18.98,28.18,77.42
2,42.95555556,42.97777778,0.022222222,13.29,13.29,0.22,0.09,7.07,12.96,36.16,59.7
2,42.97777778,43,0.022222222,18.63,18.63,0.96,0.99,5.98,25.33,36.65,55.14
2,43,43.02631579,0.026315789,86.23,86.23,2,8.54,11.43,115.44,24.56,66.85
2,43.02631579,43.05263158,0.026315789,34.51,34.51,0.52,3.2,8.71,43.28,28.7,27.32
2,43.05263158,43.07894737,0.026315789,26.1,26.1,0.15,1.94,4.15,30.06,23.38,25.89
3,43.07894737,43.10526316,0.026315789,18.11,18.11,0.27,0.67,3.19,18.88,32.96,30.75
3,43.10526316,43.13157895,0.026315789,28.88,28.88,0.28,2.37,2.47,35.32,39.87,52.48
3,43.13157895,43.15789474,0.026315789,74.14,74.14,1.65,8.1,4.67,106.36,29.18,103.49
3,43.15789474,43.18421053,0.026315789,59.09,59.09,1.49,8.17,3.83,98.19,35.32,76.94
3,43.18421053,43.21052632,0.026315789,43.51,43.51,1.27,9.28,6.57,58.68,54.23,53.13
3,43.21052632,43.23684211,0.026315789,73.31,73.31,2.51,15.19,5.91,120.37,31.77,64.8
3,43.23684211,43.26315789,0.026315789,162.36,162.36,3.65,11.52,10.85,221.96,29.25,53.36
3,43.26315789,43.28947368,0.026315789,70.9,70.9,1.45,9.83,5.39,110.4,22.81,41.98
3,43.28947368,43.31578947,0.026315789,68.67,68.67,1.73,6.91,4.59,87.64,30.66,35.1
3,43.31578947,43.34210526,0.026315789,28.42,28.42,0.8,5.12,2.81,33.71,33.58,29.05
3,43.34210526,43.36842105,0.026315789,24.86,24.86,1.68,4.55,5.69,39.68,46.86,18.82
3,43.36842105,43.39473684,0.026315789,20.8,20.8,1.01,2.66,2.97,40.44,38.63,16.21
3,43.39473684,43.42105263,0.026315789,40.23,40.23,1.23,4.85,8.07,61.87,41.42,25.03
3,43.42105263,43.44736842,0.026315789,8.74,8.74,1.29,1.53,4.01,23.1,54.68,24.02
3,43.44736842,43.47368421,0.026315789,17.3,17.3,1.35,2.13,2.77,32.34,57.27,49.79
3,43.47368421,43.5,0.026315789,31.38,31.38,1.52,10.19,3.83,46.9,60.32,49.25
3,43.5,43.52631579,0.026315789,45.45,45.45,1.68,18.25,4.89,77.59,57.94,61.68
3,43.52631579,43.55263158,0.026315789,127.42,127.42,4.34,20.44,5.26,218.76,37.82,61.12
3,43.55263158,43.57894737,0.026315789,240.63,240.63,7.38,21.41,12,348.93,39.54,66.63
3,43.57894737,43.60526316,0.026315789,159.42,159.42,7.84,19.48,16.42,239.61,34.14,47.96
3,43.60526316,43.63157895,0.026315789,47.65,47.65,3.1,15.96,6.67,132.11,28.5,19.06
3,43.63157895,43.65789474,0.026315789,166.66,166.66,6.42,17.58,8.69,262.72,34.98,41.52
3,43.65789474,43.68421053,0.026315789,166.71,166.71,5.62,12.54,8.67,267.58,34.6,28.54
3,43.68421053,43.71052632,0.026315789,26.1,26.1,1.82,12.59,3.89,89.96,33.26,20.5
3,43.71052632,43.73684211,0.026315789,47.37,47.37,8.93,11.43,14.57,72.07,50.39,41.36
3,43.73684211,43.76315789,0.026315789,35.84,35.84,4.74,7.12,10.18,59.49,40.76,45.38
3,43.76315789,43.78947368,0.026315789,24.19,24.19,1.81,3.44,4.42,33.63,42.09,69.62
3,43.78947368,43.81578947,0.026315789,24.99,24.99,2.69,2.66,4.29,34.11,45.89,66.45
3,43.81578947,43.84210526,0.026315789,50.49,50.49,2.5,8.61,4.33,71.17,41.81,57.15
3,43.84210526,43.86842105,0.026315789,68.11,68.11,2.61,6.19,3.99,102.69,35.68,28.15
3,43.86842105,43.89473684,0.026315789,56.72,56.72,2.44,7.13,6.25,106.38,35.83,38.5
3,43.89473684,43.92105263,0.026315789,45.32,45.32,2.26,8.07,8.5,74.4,42.02,33.97
3,43.92105263,43.94736842,0.026315789,37.78,37.78,2.32,10.73,4.04,61.35,49.99,42.59
3,43.94736842,43.97368421,0.026315789,140.48,140.48,5.25,29.74,8.06,229.55,30.42,101.05
3,43.97368421,44,0.026315789,155.86,155.86,8.02,12.7,12,253.87,21.42,46.94
3,44,44.03333333,0.033333333,84.65,84.65,8.32,10.29,26.2,149.96,40.2,34.4
3,44.03333333,44.06666667,0.033333333,29.48,29.48,1.35,7.61,11.34,50.77,42.57,42.55
3,44.06666667,44.1,0.033333333,22.02,22.02,1.61,3.21,5.1,31.77,41.59,82.83
3,44.1,44.13333333,0.033333333,63.27,63.27,3.08,9.81,5,108.31,36.9,46.63
3,44.13333333,44.16666667,0.033333333,71.07,71.07,2.99,8.45,6.45,111.02,42.2,30.74
3,44.16666667,44.2,0.033333333,60.39,60.39,4.06,7.71,5.67,103.07,42.92,43.41
3,44.2,44.23333333,0.033333333,161.78,161.78,4.47,18.27,8.12,244.45,37.47,82.25
3,44.23333333,44.26666667,0.033333333,35.85,35.85,1.35,5.99,4.17,55.72,40.11,18.29
3,44.26666667,44.3,0.033333333,27.62,27.62,1.39,4.07,3.31,46.33,32.46,15.57
3,44.3,44.33333333,0.033333333,24.65,24.65,1.71,3.09,6.42,38.12,34.03,13.14
3,44.33333333,44.36666667,0.033333333,23.97,23.97,1,3.17,9.15,37.11,32.51,40.53
3,44.36666667,44.4,0.033333333,7.87,7.87,1.4,1.05,3.63,17.27,37.72,46.13
3,44.4,44.43333333,0.033333333,79.6,79.6,2.56,16.43,4.78,130.19,28.88,67.62
3,44.43333333,44.46666667,0.033333333,127.27,127.27,3.86,13.19,6.13,205.82,24.95,39.98
3,44.46666667,44.5,0.033333333,131.63,131.63,5.01,13.48,6.66,220.16,21.24,38.92
3,44.5,44.53333333,0.033333333,125.41,125.41,5.07,12.75,8.28,204.5,20.17,36.92
3,44.53333333,44.56666667,0.033333333,20.12,20.12,1.97,9.52,7.51,37.21,35.11,37.67
3,44.56666667,44.6,0.033333333,41.61,41.61,1.76,1.39,3.6,48.58,38.16,27.72
3,44.6,44.63333333,0.033333333,6.8,6.8,1.71,0.82,3.19,9.88,38.7,36.95
3,44.63333333,44.66666667,0.033333333,12.89,12.89,2.59,0.73,5.86,13.83,40.29,40.5
3,44.66666667,44.7,0.033333333,19.59,19.59,1.99,3.35,2.19,29.96,41.18,29.12
3,44.7,44.73333333,0.033333333,44.73,44.73,2.6,12.49,7.51,74.87,37.68,33.85
3,44.73333333,44.76666667,0.033333333,96.81,96.81,4.92,15.2,6.94,158.65,27.89,36.08
3,44.76666667,44.8,0.033333333,166.85,166.85,7.44,15.77,9.07,251.93,31.51,36.91
3,44.8,44.83333333,0.033333333,176.86,176.86,7.88,18.09,15.3,266.6,41.64,40.43
3,44.83333333,44.86666667,0.033333333,30.48,30.48,2.52,12.4,5.82,82.35,33.38,15.05
3,44.86666667,44.9,0.033333333,100.49,100.49,4.11,11.91,6.26,136.99,47.52,28.37
3,44.9,44.93333333,0.033333333,53.14,53.14,2.63,14.84,4.05,86.34,37.57,37.91
3,44.93333333,44.96666667,0.033333333,39.84,39.84,2.58,6.92,4.11,70.95,44.57,30.94
3,44.96666667,45,0.033333333,46.2,46.2,3.18,5.19,4.22,74.07,38.32,46.27
3,45,45.03448276,0.034482759,33.96,33.96,4.02,2.96,14.7,39.13,59.48,55.88
3,45.03448276,45.06896552,0.034482759,53.06,53.06,3.3,10.09,8.09,66.68,66.62,59.28
3,45.06896552,45.10344828,0.034482759,72.18,72.18,3.74,8.34,6.93,110.71,45.5,26.13
3,45.10344828,45.13793103,0.034482759,61.28,61.28,8.81,6.51,36.69,93.29,43.04,23.64
3,45.13793103,45.17241379,0.034482759,45.21,45.21,4.76,4.54,19.07,55.61,48.33,69.17
3,45.17241379,45.20689655,0.034482759,104,104,6.67,28.76,11.98,181.68,26.11,126.63
3,45.20689655,45.24137931,0.034482759,147.07,147.07,9.54,13.12,12.13,251.93,24.56,36.94
3,45.24137931,45.27586207,0.034482759,103.06,103.06,4.98,13.01,10.11,175.98,28.34,37.6
3,45.27586207,45.31034483,0.034482759,40.82,40.82,2.33,8.94,5.6,77.21,38.68,17.58
3,45.31034483,45.34482759,0.034482759,57.63,57.63,2.18,9.35,6.05,93.85,32.34,19.08
3,45.34482759,45.37931034,0.034482759,53.24,53.24,2.92,7.89,5.91,73.84,41.47,27.43
3,45.37931034,45.4137931,0.034482759,23.63,23.63,1.26,3.34,5.04,34.15,56.71,30.98
3,45.4137931,45.44827586,0.034482759,48.29,48.29,2.73,7.91,4.26,82.01,44.62,66.41
3,45.44827586,45.48275862,0.034482759,97.75,97.75,3.73,14.47,5.61,151.19,41.79,62.35
3,45.48275862,45.51724138,0.034482759,108.69,108.69,4.95,11.66,8.48,159.85,36.86,47.51
3,45.51724138,45.55172414,0.034482759,59.17,59.17,3.19,8.31,9.12,89.79,39.93,32.78
3,45.55172414,45.5862069,0.034482759,60.02,60.02,2.24,9.97,5.7,85.72,37.64,35.3
3,45.5862069,45.62068966,0.034482759,19.48,19.48,1.39,2.91,3.47,29.72,52.03,23.69
3,45.62068966,45.65517241,0.034482759,84.67,84.67,4.42,10.41,4.39,147.77,41.02,66.97
3,45.65517241,45.68965517,0.034482759,216.99,216.99,5.96,30.85,12.17,355.56,29.37,151.55
3,45.68965517,45.72413793,0.034482759,31.06,31.06,1.85,23.33,4.32,74.94,61.26,69.99
3,45.72413793,45.75862069,0.034482759,72.78,72.78,4.22,16.91,6.87,164.51,41.97,45.84
3,45.75862069,45.79310345,0.034482759,178.31,178.31,7.83,16.61,13.86,299.39,39.98,54.11
3,45.79310345,45.82758621,0.034482759,181.51,181.51,8.7,14.05,15.58,305.36,39.22,43.39
3,45.82758621,45.86206897,0.034482759,100.04,100.04,4.01,18.2,7.6,192.81,44.73,48.54
3,45.86206897,45.89655172,0.034482759,59.96,59.96,2.67,21.15,5.81,102.71,60.4,97.98
3,45.89655172,45.93103448,0.034482759,66.34,66.34,3.8,9.74,5.79,114.58,47.48,100.33
3,45.93103448,45.96551724,0.034482759,70.33,70.33,3.13,9.96,4.13,127.39,46.1,57.28
3,45.96551724,46,0.034482759,27.71,27.71,2.32,4.01,3.85,45.48,58.66,31.94
3,46,46.03225806,0.032258065,30.93,30.93,2.24,3.28,29.38,47.65,32.33,39.28
3,46.03225806,46.06451613,0.032258065,21.91,21.91,0.51,2.19,11.04,34.91,35.26,38.54
3,46.06451613,46.09677419,0.032258065,48.38,48.38,9.31,1.78,5.93,78.47,32.91,77.04
3,46.09677419,46.12903226,0.032258065,8.76,8.76,0.16,1.03,4.36,16.32,32.42,91.39
3,46.12903226,46.16129032,0.032258065,8.96,8.96,0,0.81,6.2,16.36,34.74,48.75
3,46.16129032,46.19354839,0.032258065,26.44,26.44,0.64,3.01,4.93,47.78,29.72,35.71
3,46.19354839,46.22580645,0.032258065,27.45,27.45,0.81,3.51,3.36,47.29,37.34,37.85
3,46.22580645,46.25806452,0.032258065,28.37,28.37,0.97,3.61,4.11,48.32,40.39,38.36
3,46.25806452,46.29032258,0.032258065,48.22,48.22,1.06,6,4.88,83.02,30.7,43.8
3,46.29032258,46.32258065,0.032258065,8.45,8.45,0.11,0.9,5.23,15.15,45.6,29.72
3,46.32258065,46.35483871,0.032258065,48.59,48.59,0.88,5.37,3.7,85.65,34.51,41.28
3,46.35483871,46.38709677,0.032258065,22.14,22.14,0.6,3.24,3.08,43.24,48.92,60.59
3,46.38709677,46.41935484,0.032258065,34.05,34.05,7.44,4.34,2.62,57.08,46.96,89.03
3,46.41935484,46.4516129,0.032258065,50.9,50.9,1.18,6.11,4.13,85.66,44.48,63.12
3,46.4516129,46.48387097,0.032258065,11.42,11.42,0.32,3.88,5.14,25.25,59.29,36.91
3,46.48387097,46.51612903,0.032258065,25,25,1.06,6.96,7.04,59.84,46.25,35.81
3,46.51612903,46.5483871,0.032258065,164.63,164.63,5.94,10.42,9.22,277.74,23.9,51.99
3,46.5483871,46.58064516,0.032258065,165.93,165.93,5.51,13.38,10.62,288.3,21.86,55.63
3,46.58064516,46.61290323,0.032258065,35.48,35.48,0.77,11.27,4.1,107.37,26.71,47.87
3,46.61290323,46.64516129,0.032258065,43.52,43.52,1.01,8.71,4.76,87.67,33.56,47.27
3,46.64516129,46.67741935,0.032258065,29.03,29.03,0.52,3.98,2.31,57.01,41.65,52.15
3,46.67741935,46.70967742,0.032258065,10.29,10.29,0.17,1.46,2.17,25,63.36,68.48
3,46.70967742,46.74193548,0.032258065,68.68,68.68,7.09,7.28,11.06,110.52,40.05,124.63
3,46.74193548,46.77419355,0.032258065,130.78,130.78,3.44,14.82,7.13,195.69,38.03,117.23
3,46.77419355,46.80645161,0.032258065,22.98,22.98,0.72,4.98,3.85,49.88,55.53,33.19
3,46.80645161,46.83870968,0.032258065,21.13,21.13,1.09,4.83,5.52,36.55,58.1,30.78
3,46.83870968,46.87096774,0.032258065,61.24,61.24,1.82,8.25,5.76,104.73,37.05,39.36
3,46.87096774,46.90322581,0.032258065,94.07,94.07,4.2,9.3,6,175.57,23.36,43.4
3,46.90322581,46.93548387,0.032258065,150.28,150.28,5.32,8.76,9.48,242.2,22.46,47.15
3,46.93548387,46.96774194,0.032258065,90.04,90.04,3.37,8.17,10.82,159.69,26.05,44.66
3,46.96774194,47,0.032258065,40.31,40.31,1.01,6.6,9.79,76.53,37.85,34.59
3,47,47.04347826,0.043478261,71.8,71.8,13,8.05,22.3,113.42,45.23,59.99
3,47.04347826,47.08695652,0.043478261,60.41,60.41,1.64,7.67,10.53,100.46,51.34,106.87
3,47.08695652,47.13043478,0.043478261,68.9,68.9,4.28,6.04,10.49,115.06,52.75,137.49
3,47.13043478,47.17391304,0.043478261,87.97,87.97,3.03,10.53,6.74,154,56.81,83.34
3,47.17391304,47.2173913,0.043478261,20.62,20.62,1.26,3.21,8.29,39.45,67.06,35.41
3,47.2173913,47.26086957,0.043478261,40.5,40.5,0.94,5.03,5.03,73.8,53.51,50.11
3,47.26086957,47.30434783,0.043478261,38.66,38.66,1.69,4.24,6.5,63.06,57.57,97.46
3,47.30434783,47.34782609,0.043478261,128.45,128.45,5.08,11.85,8.26,216.72,53.37,78.56
3,47.34782609,47.39130435,0.043478261,49.87,49.87,2.02,5.89,4.74,85.74,94.18,46.5
3,47.39130435,47.43478261,0.043478261,46.99,46.99,1.85,3.86,9.99,83.79,88.57,44.11
3,47.43478261,47.47826087,0.043478261,19.99,19.99,0.62,2.67,2.23,36.52,75.91,51.81
3,47.47826087,47.52173913,0.043478261,54.27,54.27,1.77,5.66,2.96,91.52,44.51,61.03
3,47.52173913,47.56521739,0.043478261,58.29,58.29,1.67,6.78,5.67,94.29,45.42,93.22
3,47.56521739,47.60869565,0.043478261,25.31,25.31,0.94,4.43,1.99,52.72,53.07,48.55
3,47.60869565,47.65217391,0.043478261,116.02,116.02,3.7,12.14,6.18,198.72,27.81,69
3,47.65217391,47.69565217,0.043478261,71.94,71.94,2.06,8.33,3.35,138.07,27.35,50.37
3,47.69565217,47.73913043,0.043478261,58.89,58.89,3.41,7.79,3.8,110.27,33.95,89.72
3,47.73913043,47.7826087,0.043478261,45.84,45.84,4.76,7.24,4.25,82.46,38.97,62.23
3,47.7826087,47.82608696,0.043478261,31.71,31.71,2.21,3.89,5.06,51.7,49.97,76.77
3,47.82608696,47.86956522,0.043478261,46.96,46.96,1.84,10.01,4.14,98.94,38.19,64.07
3,47.86956522,47.91304348,0.043478261,123.3,123.3,3.93,6.04,6.03,199.57,36.17,51.44
3,47.91304348,47.95652174,0.043478261,46.12,46.12,1.82,6.69,5.71,93.11,44.89,49.41
3,47.95652174,48,0.043478261,73.66,73.66,2.14,12.27,6.88,117.19,49.42,94.12
3,48,48.02083333,0.020833333,257.97,257.97,11.15,18.72,27.87,382.68,25.43,72.92
3,48.02083333,48.04166667,0.020833333,227.49,227.49,6.86,25.81,16.22,345.68,30.41,99.54
3,48.04166667,48.0625,0.020833333,48.21,48.21,3.54,27.53,7.96,95.75,41.24,93.71
3,48.0625,48.08333333,0.020833333,18.33,18.33,1.73,5.59,3.48,28.26,39.15,65.6
3,48.08333333,48.10416667,0.020833333,25.07,25.07,1.79,3.37,2.63,32.03,33.19,60.53
3,48.10416667,48.125,0.020833333,23.3,23.3,1.79,3.66,2.85,57.47,30.08,47.47
3,48.125,48.14583333,0.020833333,21.52,21.52,1.78,3.95,3.07,25.26,37.8,30.56
3,48.14583333,48.16666667,0.020833333,13.03,13.03,1.73,1.34,1.2,20.47,38,26.72
3,48.16666667,48.1875,0.020833333,33.42,33.42,2.21,4.51,2.14,55,27.95,35.11
3,48.1875,48.20833333,0.020833333,26.25,26.25,1.89,3.84,1.71,39.77,36.12,34.4
3,48.20833333,48.22916667,0.020833333,26.33,26.33,4.03,3.78,8.42,45.48,41.17,36.95
3,48.22916667,48.25,0.020833333,78.15,78.15,3.83,11.61,5.74,114.04,36.64,59.8
3,48.25,48.27083333,0.020833333,55.08,55.08,3.12,7.38,4.49,75.12,48.17,48.7
3,48.27083333,48.29166667,0.020833333,31.64,31.64,7.07,5.4,9.62,57.62,53.91,34.42
3,48.29166667,48.3125,0.020833333,30.37,30.37,3.13,4.13,3.69,53.27,61.71,34.04
3,48.3125,48.33333333,0.020833333,69.16,69.16,3.73,10.56,4.13,100.33,55.75,78.26
3,48.33333333,48.35416667,0.020833333,23.82,23.82,2.77,3.75,2.55,37.03,65.83,60.24
3,48.35416667,48.375,0.020833333,31.06,31.06,2.33,4.01,2.46,49.17,60.69,78.46
3,48.375,48.39583333,0.020833333,23.09,23.09,2.52,2.68,2.75,36.83,68.04,84.73
